Job.Title.2011,"Cal.
Code",Name,Position,Effective.2011,Schd.,Grd.,Step,FTE,Pay.2011,Adjusted.2011,Prorated,Hrs/Dy
Teacher Asst SE,SS,9/1/2010-6/30/2011,T21A,10T,TA,A,3,0.9,"22,107.00",19896.3,19896.3,6.67
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,4,0.75,"15,749.00",11812,11812,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,5,1,"38,952.00",42430,42430,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,1,0,0,0,7.25
INFO TECH NETWORK  ANALYST I,SS,9/1/2010-EndOfYear,26PY,12M,SCSA,N/A,0,1,"40,891.00",40891,34128.26,8
Psychologist,EA,9/1/2010-EndOfYear,T26A,10T,GRP2,NA,,1,"42,463.00",42463,42463,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,5,0.75,"16,044.00",12033,12033,8
MANAGER OF FINANCIAL OPERATIONS,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"63,541.00",63541,63541,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,4,1,"38,464.00",40260,40260,7.25
School Aide,SS,1/31/2011-EndOfYear,T21A,10T,AIDE,A,3,0.75,"15,448.00",11586,5850.93,8
Summer School Teacher,EA,7/6/2010-EndOfYear,SUME,SUMS,TCH,A,12,1,"6,835.88",10313.88,10313.88,7.25
Instructor Spec Ed,EA,9/1/2010-6/30/2011,T21A,10T,TCH,A,4,1,"38,464.00",42509,42509,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
Instr Phys Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,5,1,"38,952.00",40842,40842,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,7,0.75,"16,631.00",12473,12473,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,3,0.75,"15,448.00",11586,11586,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,B,14,0.75,"18,937.00",14203,14203,8
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
Speech Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,10,1,"42,228.00",42228,42228,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
Teacher Asst SE (03),SS,1/31/2011-EndOfYear,T21A,10T,TA,A,3,1,"22,107.00",22107,11164.04,6.67
Reg Prof Nurse,SS,9/1/2010-EndOfYear,T26A,10T,RPN,A,8,1,"30,260.00",30865.2,30865.2,6.67
Computer Serv Asst,SS,7/1/2010-EndOfYear,26PY,12M,CSA,N/A,5,1,"30,913.00",30913,30913,8
Teacher Asst Voc,SS,9/1/2010-EndOfYear,T26A,10T,TA,B,17,1,"28,786.00",28786,28786,6.67
Occupational Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,00,1,"50,263.00",50263,50263,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,6,0.75,"16,340.00",12255,12255,8
PUBLIC INFORMATION COORDINATOR,NONC,7/1/2010-6/30/2011,26PY,12M,CORD,NA,,0.5,"63,640.00",31820,31820,8
Occupational Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,08,1,"43,665.00",43665,43665,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
School Aide (02),SS,12/6/2010-EndOfYear,T26A,10T,AIDE,A,6,0.75,"16,340.00",12255,8394.67,8
Speech Therapist,EA,9/1/2010-EndOfYear,T21A,10T,TCH,B,04,1,"45,673.00",48962,48962,7.25
Sr Acct Clerk Typist,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,17,1,"36,937.00",36937,36937,8
Sr Acct Clerk Typist,SS,7/1/2010-EndOfYear,26PY,12M,BMM,OFF,17,1,"36,937.00",36937,36937,8
Reg Prof Nurse,SS,9/1/2010-EndOfYear,T26A,10T,RPN,B,17,1,"36,161.00",37969.05,37969.05,6.67
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,2,0.75,"15,165.00",11374,11374,8
School Aide (02),SS,1/26/2011-EndOfYear,T21A,10T,AIDE,A,2,0.75,"15,165.00",11374,5914.37,8
Student Serv Special,NONC,7/1/2010-EndOfYear,26PY,12M,CORD,NA,,1,"54,657.00",54657,54657,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,7,0.75,"16,631.00",12473,12473,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,9,1,"41,517.00",44239,44239,7.25
Instructional Asst,EA,9/1/2010-EndOfYear,T26A,10T,TCH,B,010,1,"43,665.00",48624,48624,7.25
Physical Therapist,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,6,1,"39,333.00",44008,44008,7.25
Secretary to Dist. Super/Clerk o,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"46,226.00",46226,46226,8
Instr Phys Ed,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,4,1,"38,464.00",41186,41186,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,2,0.75,"15,165.00",11374,11374,8
Instructor Voc,EA,9/1/2010-6/30/2011,T21A,10T,TCH,A,12,1,"43,665.00",43665,43665,7.25
Instructor Voc,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,4,1,"38,464.00",41249,41249,7.25
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
information tech net analyst II,SS,7/1/2010-EndOfYear,26PY,12M,SNET,N/A,3,1,"64,003.00",64003,64003,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,8,0.75,"16,873.00",12655,12655,8
Administrative Aide,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"41,225.00",41225,41225,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,1,0.75,"14,945.00",11209,11209,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,2,0.75,"15,165.00",11374,11374,8
School Lunch Manager,NREP,7/1/2010-EndOfYear,26PY,12M,OTHR,NA,,1,"48,460.00",48460,48460,8
Information Technology Network Tech,SS,11/1/2010-EndOfYear,26PY,12M,CSA,N/A,3,1,"29,766.00",29766,19920.32,8
Instructor Spec Ed,EA,9/1/2010-6/30/2011,T26A,10T,TCH,A,1,1,"36,896.00",38408,38408,7.25
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,8,1,"40,757.00",44046,44046,7.25
School Aide (02),SS,12/21/2010-EndOfYear,T21A,10T,AIDE,A,1,0.75,"14,945.00",11209,7061.54,8
Licensed Pract Nurse,SS,9/1/2010-EndOfYear,T21A,10T,TA,B,20,0.81,"30,217.00",24475.77,24475.77,6.67
Administrative Aide,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"38,790.00",38790,38790,8
SNR APPL SUPPORT SERVICES ASSIST,SS,7/1/2010-EndOfYear,26PY,12M,SCSA,N/A,3,1,"42,886.00",42886,42886,8
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,1,0.75,"14,945.00",11209,11209,8
Instructor Spec Ed,EA,9/1/2010-EndOfYear,T21A,10T,TCH,A,2,1,"37,436.00",37436,37436,7.25
Payroll Specialist,NREP,7/1/2010-EndOfYear,26PY,12M,CONF,NA,,1,"33,145.00",33145,33145,8
On Line  Course Instructor,EA,7/1/2010-6/30/2011,,,GRP6,NA,,0,0,0,0,7.25
Speech Therapist,EA,5/9/2011-6/30/2011,T21A,10T,TCH,A,1,1,"36,896.00",36896,6456.8,7.25
School Aide,SS,9/1/2010-EndOfYear,T21A,10T,AIDE,A,0,0.75,"14,729.00",11047,11047,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,0,0.75,"14,729.00",11047,11047,8
Cleaner,SS,9/7/2010-EndOfYear,26PY,12M,LAB,N/A,1,1,"22,547.00",22547,18471.2,8
School Social Worker-10 Month,EA,9/1/2010-EndOfYear,T26A,10T,TCH,A,4,1,"38,464.00",43076,43076,7.25
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,1,0.75,"14,945.00",11209,11209,8
School Aide,SS,9/1/2010-EndOfYear,T26A,10T,AIDE,A,5,0.75,"16,044.00",12033,12033,8
School Aide,SS,10/5/2010-EndOfYear,T21A,10T,AIDE,A,2,0.75,"15,165.00",11374,10122.63,8
School Aide,SS,12/7/2010-EndOfYear,T21A,10T,AIDE,A,4,0.75,"15,749.00",11812,8031.98,8
School Aide,SS,11/29/2010-EndOfYear,T21A,10T,AIDE,A,1,0.75,"14,945.00",11209,7958.22,8
Instructor Voc,EA,1/3/2011-6/30/2011,T21A,10T,TCH,A,6,1,"39,333.00",39333,23599.8,7.25
Psychologist,EA,2/14/2011-4/29/2011,T21A,10T,GRP2,NA,,0.6,"42,463.00",25477.8,5987.3,7.25
Payroll Specialist,NREP,3/28/2011-EndOfYear,26PY,12M,CONF,NA,,1,"32,800.00",32800,8704.62,8
307,Grand Total,"9,927,169.57",,,,,,,,,,
Ver. 26.01.12.2430,,,,,,,,,,,,
